PAIR_ID,CERT,STALPBR,CLASS,UNINUMBR,DEPSUMBR_2022,DEPSUMBR_2023,DEPSUMBR_2024,SHARE_2022,SHARE_2024,DELTA_LOG_SHARE
P006352,3510,NY,GAIN,444924,255852,226853,285070,0.001902329013205302,0.002255941755852482,0.1704885839400722
P006353,3510,NY,DECLINE,213561,232949,206892,174188,0.00173203899636181,0.001378461369377459,-0.2283313976834261
P006353,3510,NY,GAIN,254031,253037,312413,327657,0.001881398724709715,0.002592960002446265,0.3207845785192857
P006354,3510,NY,DECLINE,182579,425467,372953,319899,0.003163462541865689,0.002531565972411875,-0.222829096120025
P006354,3510,NY,GAIN,489589,174712,159231,2135730,0.001299031106089164,0.01690140136186488,2.565777855728902
P006355,3510,NY,DECLINE,213573,195618,162382,147237,0.001454472886298308,0.001165180819821279,-0.2217672724060812
P006355,3510,NY,GAIN,213623,169796,172295,181736,0.001262479312751933,0.001438193534716409,0.1303103401825676
P006356,3510,NY,DECLINE,182572,217338,186456,164072,0.001615966977283797,0.001298406972905702,-0.2187954174538301
P006356,3510,NY,GAIN,214975,163895,246305,228333,0.001218603777259052,0.001806945483351685,0.3939320829563175
P006357,3510,NY,DECLINE,469931,125070,106341,94572,0.0009299293719868796,0.0007484088951291996,-0.2171591593059115
P006357,3510,NY,GAIN,518482,126485,197066,177877,0.0009404502807688532,0.001407654792527351,0.4033215482315558
P006358,3510,NY,DECLINE,213644,108695,88281,82430,0.0008081768056937225,0.0006523214611671523,-0.2142433744886151
P006358,3510,NY,GAIN,457019,107770,107269,208991,0.0008012991798115137,0.001653879831260273,0.7246448343233014
P006359,3510,NY,DECLINE,439341,171266,151436,130332,0.001273409161451227,0.001031400711838375,-0.2107798902536067
P006359,3510,NY,GAIN,221746,161445,160274,170148,0.001200387362760228,0.00134649025809376,0.1148570912544411
P006360,3510,NY,DECLINE,515051,353523,306317,270366,0.002628539388925543,0.002139579572606069,-0.2058189781559644
P006360,3510,NY,GAIN,214015,158940,138436,214340,0.001181762008344084,0.001696209899145547,0.3613897388682087
P006361,3510,NY,DECLINE,213689,257667,218585,197852,0.001915824030476879,0.001565729779629303,-0.2017958050356213
P006361,3510,NY,GAIN,208410,155794,291325,244303,0.00115837064507335,0.001933326336619177,0.5122276084836551
P006362,3510,NY,DECLINE,189521,241859,211480,186260,0.001798287262967736,0.001473994848441026,-0.1988583925363432
P006362,3510,NY,GAIN,182569,155256,221944,192513,0.001154370469154833,0.001523478848158098,0.277441288600754
P006363,3510,NY,DECLINE,483193,147322,136049,113644,0.001095379027263541,0.0008993378640407601,-0.1971969400383854
P006363,3510,NY,GAIN,236842,139546,118226,164357,0.001037562358225642,0.001300662360706656,0.2259995673177348
P006364,3510,NY,DECLINE,444921,137932,113448,106471,0.001025561830470091,0.0008425733142293809,-0.1965351903961708
P006364,3510,NY,GAIN,538288,137547,139272,139459,0.001022699251048847,0.001103628516958752,0.07615794646578578
P006365,3510,NY,DECLINE,356726,163577,142484,126305,0.001216239361009817,0.0009995324778929657,-0.196231238538221
P006365,3510,NY,GAIN,521787,138889,131040,138213,0.001032677385031468,0.001093768119765809,0.05747389261535873
P006366,3510,NY,DECLINE,213576,320042,266419,247556,0.002379599073074477,0.00195906941211568,-0.1944624460443735
P006366,3510,NY,GAIN,189523,134585,136453,133358,0.001000675977683331,0.001055347390735522,0.05319424373186788
P006367,3510,NY,DECLINE,459388,191654,166283,148444,0.001424999471166334,0.001174732584999354,-0.1931309081495753
P006367,3510,NY,GAIN,213655,128980,131017,126506,0.0009590012824727571,0.001001123119815744,0.04298535638596788
P006368,3510,NY,DECLINE,236976,113384,100120,87919,0.0008430407924631035,0.0006957594388493857,-0.1920113797148736
P006368,3510,NY,GAIN,229543,112283,113899,109532,0.0008348545588454689,0.0008667969705757676,0.03754724604809376
P006369,3510,NY,DECLINE,213340,139091,114579,108398,0.001034179309818718,0.0008578229012203927,-0.1869657844364399
P006369,3510,NY,GAIN,208412,122909,119959,119748,0.0009138617508717948,0.00094764273118821,0.03629826262627197
P006370,3510,NY,DECLINE,213568,236478,203561,184393,0.00175827806851134,0.001459220079934426,-0.18643285880634
P006370,3510,NY,GAIN,213683,116031,118980,118179,0.0008627219553930569,0.0009352262278208527,0.08069599952542016
P006371,3510,NY,DECLINE,213150,214373,194547,167304,0.001593921398104608,0.001323983861932661,-0.1855519994830223
P006371,3510,NY,GAIN,213588,115236,118992,120256,0.0008568109147699693,0.0009516628610228929,0.1049935764425552
P006372,3510,NY,DECLINE,209560,640045,544197,500825,0.004758908170571219,0.00396334945758873,-0.1829287756188022
P006372,3510,NY,GAIN,456629,111826,117947,109909,0.0008314566398960966,0.0008697804133861524,0.04506163095853032
P006373,3510,NY,DECLINE,213600,342526,287814,268122,0.002546773711275109,0.002121821361289084,-0.1825524943259496
P006373,3510,NY,GAIN,229531,106633,114963,113274,0.0007928452764298147,0.0008964098167202233,0.1227696022307432
P006374,3510,NY,DECLINE,447234,169489,151907,132778,0.001260196684486162,0.001050757478719546,-0.1817564951959077
P006374,3510,NY,GAIN,213599,102038,101931,99146,0.0007586802051554907,0.0007846058909241596,0.03360119040789925
P006375,3510,NY,DECLINE,439340,239038,220499,187462,0.001777312362844805,0.001483507045412067,-0.1806934048093894
P006375,3510,NY,GAIN,589069,92020,93781,104767,0.0006841936580333625,0.000829088469272098,0.1920858641719795
P006376,3510,NY,DECLINE,510108,330038,285305,258987,0.002453922044229678,0.002049530247037453,-0.1800769598612281
P006376,3510,NY,GAIN,500309,90373,95972,98341,0.0006719477663274188,0.0007782354095916404,0.1468484526093723
P006377,3510,NY,DECLINE,425,418587,356957,330773,0.003112307875844503,0.002617618909070028,-0.173099442029615
P006377,3510,NY,GAIN,213635,85370,89444,82665,0.0006347491043936988,0.0006541811668977635,0.03015451707648453
P006378,3510,NY,DECLINE,213594,174762,153652,138502,0.001299402869650364,0.00109605516213239,-0.1701873102324373
P006378,3510,NY,GAIN,419319,82408,79648,87496,0.0006127258310281824,0.0006924119685342855,0.1222635305469234
P006379,3510,NY,DECLINE,213565,254648,242745,202647,0.001893376946651594,0.001603675690175178,-0.1660636781715005
P006379,3510,NY,GAIN,463493,78243,81743,83890,0.0005817579263801824,0.0006638753776211623,0.1320400204038456
P006380,3510,NY,DECLINE,213548,120248,112678,95736,0.0008940764941447053,0.0007576203737267802,-0.1656089014643189
P006380,3510,NY,GAIN,469593,73090,68244,71035,0.000543443973762861,0.0005621455173360265,0.03383412692713107
P006381,3510,NY,DECLINE,213639,325775,292167,259688,0.002422225483001725,0.002055077709663659,-0.1643730764965698
P006381,3510,NY,GAIN,569020,67767,72551,71702,0.000503866025037458,0.0005674239161543995,0.1187962625214768
P006382,3510,NY,DECLINE,428861,69315,62086,55357,0.0005153758248922248,0.0004380754473593358,-0.1625052418053512
P006382,3510,NY,GAIN,213343,66215,68637,66281,0.0004923264840977951,0.0005245240660878323,0.06334922866855389
P006383,3510,NY,DECLINE,208425,345453,307376,276189,0.002568536750147785,0.002185660706518193,-0.1614182131572801
P006383,3510,NY,GAIN,569018,49993,48647,50557,0.0003717115143019115,0.0004000899686064263,0.07357138910330677
P006384,3510,NY,DECLINE,418657,394944,346500,316144,0.002936515758295244,0.00250185024892913,-0.1601932046117491
P006384,3510,NY,GAIN,641506,44456,103125,169007,0.0003305424175345704,0.001337460793248537,1.397793170301398
P006385,3510,NY,DECLINE,533994,53370,49774,42749,0.0003968204252253919,0.0003383002565016935,-0.1595500149541514
P006385,3510,NY,GAIN,589070,43124,43534,53241,0.0003206386362641896,0.0004213301821424282,0.273102061639057
P006386,3510,NY,DECLINE,190490,261986,234086,210029,0.001947936966893377,0.00166209419104059,-0.1586924787022011
P006386,3510,NY,GAIN,634498,42151,54766,95383,0.0003134041173632283,0.0007548268583101599,0.8789949286468148
P006387,3510,NY,DECLINE,182096,98435,87987,79065,0.0007318909229353841,0.0006256920578330814,-0.1567731608013795
P006387,3510,NY,GAIN,613970,41851,41232,269430,0.0003111735359960254,0.002132172404249252,1.924545896933748
P006388,3510,NY,DECLINE,213147,400454,377486,322044,0.002977484102739537,0.002548540733229581,-0.1555577492151227
P006388,3510,NY,GAIN,574228,35441,44326,46712,0.0002635134474501239,0.0003696620173970644,0.338484721033542
P006389,3510,NY,DECLINE,213551,203209,181807,163652,0.001510914030159765,0.001295083243514822,-0.1541398118903864
P006389,3510,NY,GAIN,620429,32040,39611,50315,0.0002382260900172673,0.0003981748673859671,0.5136710932805291
P006390,3510,NY,DECLINE,213574,221765,195230,178784,0.001648882922992487,0.00141483246528337,-0.1530869172727786
P006390,3510,NY,GAIN,585259,30988,32293,35149,0.0002304041846896092,0.0002781565818095867,0.1883491076755803
P006391,3510,NY,DECLINE,213556,1208848,1050149,975782,0.008988112748601547,0.007721988839264906,-0.1518309460682346
P006391,3510,NY,GAIN,491068,5347816,4780603,5482429,0.03976246241609808,0.04338597714454894,0.08721296976241655
P006392,3510,NY,DECLINE,183881,154862,140854,125011,0.001151440972292573,0.0009892922259124939,-0.151779692240131
P006392,3510,NY,GAIN,634497,29331,35195,47636,0.0002180839402714253,0.0003769742220569994,0.5472967728094965
P006393,3510,NY,DECLINE,457039,149618,134714,120856,0.001112450409993867,0.0009564110458670066,-0.1511326528212035
P006393,3510,NY,GAIN,634928,24486,38905,51895,0.0001820600511910989,0.0004106784208087998,0.8134738928609198
P006394,3510,NY,DECLINE,213811,172622,158516,139903,0.001283491389230984,0.001107142173743396,-0.1478019354419643
P006394,3510,NY,GAIN,602573,16871,21847,24539,0.0001254404608202658,0.000194192846482843,0.4370204891277721
P006395,3510,NY,DECLINE,214974,189782,166009,154107,0.001411080643434988,0.00121954753628638,-0.1458759065699225
P006395,3510,NY,GAIN,634935,16763,27748,32864,0.0001246374515280728,0.0002600739111949204,0.7355567291923979
P006396,3510,NY,DECLINE,213597,131071,117030,106890,0.0009745484346021611,0.0008458891299788537,-0.1415859207320525
P006396,3510,NY,GAIN,634496,16318,19512,22246,0.0001213287558333885,0.0001760468667369219,0.37224639625862
P006397,3510,NY,DECLINE,213603,129419,115706,105622,0.0009622653665400973,0.0008358546326749601,-0.1408355478157351
P006397,3510,NY,GAIN,641504,12897,30622,36173,9.58926929760517e-05,0.0002862601506102075,1.093671230102037
P006398,3510,NY,DECLINE,189522,315218,284940,257800,0.002343731324689855,0.002040136754687515,-0.138727400351711
P006398,3510,NY,GAIN,619556,9968,11313,16981,7.411478356092761e-05,0.0001343815447298242,0.5950680820144577
P006399,3510,NY,DECLINE,438750,308463,251606,252796,0.00229350606757167,0.002000536893087607,-0.1366660895243648
P006399,3510,NY,GAIN,647823,217,6066,1503,1.613453855610081e-06,1.189420303450479e-05,1.997674008307906
P006400,3510,NY,DECLINE,182075,379982,349081,312511,0.002825269230241612,0.002473099989698022,-0.1331312425251179
P006400,3510,NY,GAIN,647795,38,1490,3573,2.825403065123644e-07,2.827544074669702e-05,4.605927670392415
P006401,3510,OH,DECLINE,647793,267346,146918,7612,0.0398016364545866,0.0009984592875995606,-3.685449928912838
P006401,3510,OH,GAIN,617502,19252,21744,67112,0.002866177556513661,0.008803021506750094,1.12211573537846
P006402,3510,OH,DECLINE,620427,1012718,802149,734035,0.1507702889402349,0.09628271980729683,-0.4484685517703822
P006402,3510,OH,GAIN,634505,8016,10673,23363,0.001193397012934423,0.003064503985311158,0.9430818513046402
P006403,3510,OH,DECLINE,632118,782885,687567,695354,0.1165534706176604,0.09120896735017142,-0.2451969245131153
P006403,3510,OH,GAIN,634525,6966,114309,95982,0.001037076296419809,0.01258987379694969,2.496487323219033
P006404,3510,OH,DECLINE,614767,32758,30361,33533,0.004876908601510207,0.004398493863777728,-0.1032493571945882
P006404,3510,OH,GAIN,638611,4545,40412,37666,0.0006766453871989709,0.004940615807504605,1.988097924418442
P006405,3510,OH,DECLINE,634494,8528,6676,9089,0.001269621971844406,0.001192196067392591,-0.06292215501152641
P006405,3510,OH,GAIN,634134,4516,10750,16134,0.0006723279578857102,0.0021162824679626,1.146670021502696
P006406,3510,OH,DECLINE,634930,7510,6576,8762,0.001118065315261666,0.001149303767465495,0.02755654489099246
P006406,3510,OH,GAIN,634500,2527,5843,7539,0.0003762118577451705,0.000988883942355897,0.9664245400988367
P006407,3510,OH,DECLINE,632190,2801,2541,3426,0.0004170041209118411,0.0004493853808875584,0.07478472489928577
P006407,3510,OH,GAIN,647415,2478,9146,10467,0.0003689168909744885,0.001372947105005859,1.314143488941125
P006408,3510,OK,DECLINE,288407,889958,697283,695347,0.2491954666685334,0.09955075621534552,-0.9175699683907146
P006408,3510,OK,GAIN,285970,291045,2988288,4039210,0.08149496335393726,0.57828164932413,1.959519813557513
P006409,3510,OK,DECLINE,285971,39094,35101,31726,0.01094663745248612,0.004542116801666006,-0.8796391678751191
P006409,3510,OK,GAIN,2727,98110,101627,96499,0.02747159667630361,0.01381547403530126,-0.6873633519089053
P006410,3510,OK,DECLINE,14747,193777,174565,157581,0.05425913351487193,0.02256040180682503,-0.8775751009133358
P006410,3510,OK,GAIN,260026,163242,269361,254642,0.04570908556348134,0.03645633570604032,-0.2261818245235814
P006411,3510,OK,DECLINE,257961,305051,264243,248618,0.08541675708595549,0.03559389759177328,-0.8753680931480666
P006411,3510,OK,GAIN,285963,124478,125970,121681,0.03485485079067293,0.01742070587352712,-0.693532826598798
P006412,3510,OR,DECLINE,489964,68752,59951,45023,0.004823658828571871,0.003211822027550489,-0.4066943472205812
P006412,3510,OR,GAIN,224792,136856,112304,219675,0.009601853802697116,0.01567103489110352,0.4898579127353377
P006413,3510,OR,DECLINE,265636,219869,194105,152069,0.01542606823044084,0.01084820122842937,-0.3520595397382584
P006413,3510,OR,GAIN,433172,233972,263252,231053,0.01641553850707787,0.01648271139043651,0.004083680859517189
P006414,3510,OR,DECLINE,422961,194535,156108,135646,0.01364862797033147,0.009676627740246399,-0.3439255349342672
P006414,3510,OR,GAIN,265642,179763,335032,293625,0.01261222047359445,0.02094643277523738,0.5073021358261252
P006415,3510,OR,DECLINE,224788,135161,104981,94484,0.009482932146389962,0.006740239265510526,-0.3413981429584866
P006415,3510,OR,GAIN,361024,138431,127050,139243,0.009712356226699337,0.0099332282296207,0.02248661120624067
P006416,3510,OR,DECLINE,242991,181143,149021,132068,0.01270904164510115,0.009421382660740911,-0.2993318236251249
P006416,3510,OR,GAIN,265662,160395,278078,259672,0.01125335637957856,0.01852431533967285,0.4984177827711652
P006417,3510,OR,DECLINE,242973,275054,220289,209803,0.01929786268667104,0.01496679245821414,-0.2541604373300378
P006417,3510,OR,GAIN,224786,502912,473156,526791,0.03528444130781268,0.03757988001055793,0.06302669044820955
P006418,3510,OR,DECLINE,224785,187765,161092,146340,0.01317364294779494,0.01043950948430221,-0.2326204899689909
P006418,3510,OR,GAIN,607981,22993,144058,136689,0.001613195069894011,0.009751032608307949,1.799156460037231
P006419,3510,OR,DECLINE,243002,225124,202632,176134,0.01579476044512762,0.01256493483332025,-0.2287682830219008
P006419,3510,OR,GAIN,634944,14295,17780,21677,0.00100294104832492,0.001546379985589853,0.4329799743419332
P006420,3510,OR,DECLINE,265609,381211,358011,300238,0.02674586638495915,0.02141818674694498,-0.2221395246367519
P006420,3510,OR,GAIN,11790,7622150,7207712,7862981,0.534772095941923,0.5609243181931673,0.04774532399729386
P006421,3510,PA,DECLINE,569024,30435,21841,19174,0.001318211203638791,0.0008619871920229995,-0.4247905356661483
P006421,3510,PA,GAIN,607823,29974,29123,34881,0.001298244212842751,0.001568111778708368,0.188859460756711
P006422,3510,PA,DECLINE,431423,97318,89621,68190,0.004215070738154096,0.003065552655890703,-0.3184385087862779
P006422,3510,PA,GAIN,215421,74157,70081,126881,0.003211913528117031,0.005704067847661949,0.5743127035782949
P006423,3510,PA,DECLINE,280710,166079,138182,116549,0.007193270855565198,0.005239581998700771,-0.3169042617034791
P006423,3510,PA,GAIN,459417,63959,100061,89493,0.00277021423931439,0.004023251266074596,0.373165688484704
P006424,3510,PA,DECLINE,358592,151574,125494,109661,0.006565025299173522,0.004929924766059985,-0.2864326338873581
P006424,3510,PA,GAIN,559255,26823,29450,34570,0.001161767015449427,0.001554130448953536,0.290974057137177
P006425,3510,PA,DECLINE,287761,160837,140175,120210,0.006966227545906104,0.005404166076618586,-0.2539036848374259
P006425,3510,PA,GAIN,270969,24778,27436,54120,0.001073193271028814,0.002433021113606171,0.8184951722339748
P006426,3510,PA,DECLINE,261480,63179,53297,49385,0.002736430610635623,0.002220154244187745,-0.2090777014700477
P006426,3510,PA,GAIN,602574,22852,25697,31329,0.0009897736955989374,0.001408427909611377,0.3527530769282395
P006427,3510,PA,DECLINE,607282,839379,805372,657210,0.03635547238045424,0.02954556182692373,-0.2074111989761789
P006427,3510,PA,GAIN,619419,22518,23846,29610,0.0009753073725493117,0.001331148469583864,0.3110446843574955
P006428,3510,PA,DECLINE,261481,327061,276606,257206,0.014165778691418,0.01156296431164429,-0.2030218459769267
P006428,3510,PA,GAIN,618577,12279,22531,21858,0.0005318322776238121,0.0009826492147302975,0.6139240327010406
P006429,3510,PA,DECLINE,520564,67350,61609,52967,0.002917086399378104,0.002381186794611568,-0.2029862931104753
